r,ITC1,ITC2,ITC3,ITC4,ITF1,ITF2,ITF3,ITF4,ITF5,ITF6,ITG1,ITG2,ITH0,ITH3,ITH4,ITH5,ITI1,ITI2,ITI3,ITI4
3048,0.9823143104917141,1.702867800554288,0.7692041417993509,0.8078428810661781,2.7186782030742584,0.83989567223221,0.6232137448155606,0.9855951372927327,2.30403310488378,1.0600848487351302,0.7176158917147372,1.9208683326669558,0.6681331447579646,1.2084075072491545,1.1843244791716911,2.1363224828849803,2.5797079236666365,1.4808165250631806,1.249359397105902,2.7820129048292728
3049,0.9822401094333961,1.702654414475616,0.7343713460769798,0.7861418669802085,2.687092672927221,0.8527127952899461,0.6664108087711907,0.961442817226261,2.27208797722864,1.089198167122901,0.6628214655826109,1.8833091856737705,0.6872147087515615,1.1692916649552092,1.190998650293293,2.136045341949611,2.547593461443463,1.458810855928524,1.2342040871632944,2.757627186246687
3050,0.9078671285445122,1.7448967745860882,0.7371250288463213,0.7425156119200943,2.570296459722406,0.6743539602861086,0.5348419386142282,0.8149848920718635,2.2551702565677227,0.8690683378296067,0.4555610154745738,1.5485155772445374,0.6685564363655795,1.0084427938741543,0.9819924072781393,2.071245991927452,2.4686202901932033,1.2195344645451005,1.0397370526674585,2.6062521623916184
3051,0.9882826597965058,1.703624896897524,0.714466382158834,0.7478028762908424,2.659840915759889,0.8368532497471072,0.602724244218737,0.9465399773963468,2.2165050196064056,1.2249741235627052,0.7249722269230778,1.8774269547067297,0.713081258932207,1.1737034728421778,1.1778263015735275,2.118190878260516,2.5055381463479836,1.4278368513581552,1.1912765682945348,2.7457877116095633
3052,0.9806540081555171,1.7575252006545825,0.7119258734218724,0.779702857204224,2.626968060684998,0.7673261178566798,0.5731134227943442,0.9275367531204884,2.306020376954637,0.9654769182761286,0.5734781241192619,1.6840471122084786,0.6406092630840475,1.0921740885531244,1.0548705273892598,2.127537796807619,2.5621680758226777,1.3330598534182934,1.1250426929023163,2.7231120856124487
3053,0.9841799591581953,1.7681887184268263,0.7207667701345705,0.7686479733819163,2.5967142374839502,0.7826280472277881,0.6401327986851622,0.9229221697071461,2.2719391886780134,1.056017596161776,0.6121418053167974,1.6759968165055517,0.6724233293426165,1.0727424705678943,1.0638278792988431,2.127439959914813,2.539404925150123,1.3290686035038735,1.1100923805243488,2.736788001968197
3054,0.9126808025124992,1.6796873397722958,0.7676126004981696,0.7449836426197972,2.6627672644908618,0.717245652013097,0.5137275750631024,0.8481678436267991,2.234638791465425,0.9667134189940959,0.50202793918745,1.7639975433874262,0.6766658880442312,1.0995569443039372,1.1134871667061632,2.08015928642839,2.4917973851420476,1.3360465325332191,1.1641799281053005,2.6270753969975957
3055,0.9127785968583565,1.6793531101528625,0.7648636584412752,0.7113722640679986,2.6214455767601264,0.751284622735345,0.5582594766234661,0.8378301760597432,2.188421734254727,0.8168851747954335,0.4275599315409961,1.7746855742852565,0.7008324568093758,1.0679839156069986,1.0840373038479454,2.0508733655037013,2.4217106528443013,1.333961797782573,1.1057032952471917,2.6333434297392366
3056,1.0028045562128531,1.773214520008785,0.7104697469146917,0.7912016414078671,2.6260632789050233,0.8512060875114584,0.6788426853980316,1.0214224569082593,2.304956424654924,1.240763851011267,0.7602843306887643,1.764693110948817,0.6662909532007336,1.1473652353529777,1.0778588193698861,2.144075852674123,2.5868285746359154,1.4116458595166086,1.147885591822408,2.8169990165300285
3057,0.9536322052671471,1.769083028905857,0.718486145143113,0.7695006273218975,2.589016589096686,0.7755831902939381,0.6572005260618786,0.903420556768311,2.273011296999784,0.8966284696972204,0.5682856625787572,1.6563294100585286,0.6711814513274542,1.0586122797536766,1.0333242394101276,2.1031465200697115,2.4983029751399104,1.3154801627216557,1.0719547437202561,2.720545144661227
3058,0.9938283788714851,1.7031696973831256,0.7383599962238618,0.770356544316794,2.6887448465055757,0.8544604000339543,0.5744002317420706,0.9952167102813537,2.249522255583316,1.3421728780435398,0.8458009437002517,1.927155196982913,0.6993064395326196,1.2181859971937703,1.191857241644571,2.1347361791322164,2.5529617958337756,1.4716064652028522,1.2290697795925927,2.787418979156839
3059,0.8882401880644603,1.7348912591849885,0.7905580630492135,0.7089042333682959,2.528974771991671,0.6620252664120704,0.6108021909804736,0.730753287665394,2.2089531993570253,0.7189630231813844,0.3312698749132806,1.4604969464285318,0.7003895456760526,0.969846360840406,0.9525425444199213,2.0419600710027628,2.398533557895457,1.1433668759411622,0.9812604198093506,2.528965052443603
3060,1.000445885223363,1.7037621110333199,0.7669235168078937,0.8086955350061595,2.7164417143482935,0.8299221131173955,0.6627668203899134,0.9660935243538977,2.305105213205551,1.0889018929301937,0.7407522728729299,1.9012009262199334,0.6668912667428036,1.1942773164349387,1.2050295903643373,2.1526812347089197,2.595017110929255,1.4672280842809624,1.2719972984613523,2.765770047522303
3061,0.956033501044643,1.7029141475854361,0.7456412033994716,0.777487105718249,2.6807267314859464,0.7673927508170918,0.6165342818072926,0.8684421737121046,2.259652754140643,0.8570747623108259,0.5082224227450675,1.8058180360485199,0.6858843939128776,1.1090919639659027,1.1627781911925583,2.1119312061470743,2.515842822983869,1.3724018781665135,1.1962714479238419,2.6616978522826806
3062,0.9941966425957962,1.7643805393495333,0.6897711737973806,0.7576163583194719,2.597697320440563,0.8242278927802971,0.6664287266519338,0.9932209947290774,2.256127132737573,1.3148059412043633,0.7804586686242242,1.7438464300319902,0.6883268387290642,1.139861602658377,1.0636031690539047,2.1260439762890906,2.5401785573664912,1.3735448451766332,1.1048579076399638,2.7938602612519086
3063,0.9758948979485834,1.7081660312434739,0.7467252364163228,0.7337228615073904,2.643344375897765,0.789412315578773,0.6723786658207942,0.8715780735651228,2.196083514604623,1.000585194074882,0.5818020649304012,1.8050165346980023,0.7132418217868921,1.0896406648576629,1.1728189644538516,2.11021245709897,2.489480234301307,1.3709914894875956,1.1751724883866437,2.684098618596562
3064,0.925412835421079,1.7519492480937062,0.7102138588584831,0.7641127857441059,2.592846920780352,0.6942778171113653,0.5059392967773269,0.8524218848455615,2.284753716164628,0.9175167517209518,0.44609273198199234,1.587720325443254,0.6484964934331962,1.0303673172633234,0.997353799221871,2.0874500091514396,2.5045586579902537,1.2563274380113174,1.072157063207751,2.6409042099394506
3065,1.0040299476977512,1.7740626430555826,0.7002151870532951,0.7905300954873454,2.6206035927151805,0.8338168863350471,0.6542940178773801,0.992517146948885,2.3037238084460236,1.2761006564381385,0.7556466361023404,1.7346570804747934,0.6655750945228054,1.1244483025860814,1.0725345416970409,2.1399796240331335,2.5676996792858984,1.390524718801405,1.1369659021420604,2.792580139532079
3066,0.9762864207120485,1.68167834095143,0.7479706045660545,0.7692125836095202,2.706922710839362,0.7967814192776992,0.5154258600263669,0.937931896928082,2.2677388360941957,1.0306715477818535,0.5767862390766488,1.8756129491305384,0.6645850429120193,1.1664285190139043,1.178897658895065,2.128323861195518,2.564977578878249,1.4283956502556696,1.2318094129628545,2.7229188206638266
3067,0.968457068735552,1.7603414231110739,0.6784374253721988,0.7389637439545094,2.5683612786484145,0.8141642986335125,0.6838321508519677,0.9400799044348002,2.2287914541437766,1.124746839832155,0.6538900678537997,1.6796603206438292,0.6908503250721421,1.0611918017106914,1.0514218916221225,2.1109339447393785,2.4988733289252476,1.33466069441612,1.0724494171968164,2.7465801180766727
3068,0.9399924365648568,1.6853173241905404,0.7479640365780121,0.7917538570001524,2.702261807655517,0.747267924638332,0.5182218054250025,0.8902869044987358,2.298438773835452,0.9605043393853955,0.5665599689083973,1.8083909640576379,0.6530041969967837,1.1417661034869957,1.1384386361656318,2.1091484825493008,2.5483899417821525,1.3873635302252845,1.2223550262494574,2.6670789460408173
3069,0.9886028668367663,1.7034503470536,0.7160110213266685,0.7540807837523157,2.663549630484393,0.8370383116850798,0.5558889018166074,0.9458827408174223,2.225563409841962,1.2605042211206612,0.7736413342502773,1.876819181040412,0.708650857455778,1.175694535487128,1.179134313414681,2.1204991339593415,2.509359216305561,1.4295381046598294,1.196611206492603,2.745442261055816
3070,0.9426936924014881,1.7584604272885433,0.7269398267600563,0.734210036353539,2.5658412289873467,0.7281128548049237,0.5966071489791567,0.8505963530320926,2.222037788438892,0.9828571966016931,0.5134310882723936,1.6061666083633404,0.6944663439835639,1.003964179993075,1.0231288272505332,2.0871987031494776,2.4713015438528347,1.2495759437419,1.0369095250282765,2.653166379724596
3071,0.8903357260821756,1.7258492831086136,0.7465122498151952,0.6851813396020022,2.5117056075900495,0.7153198381284508,0.5653263072587471,0.7994830148785266,2.1763238091376356,0.7579718577224023,0.3683876549719852,1.5547121968894884,0.725645711358084,0.9570029903457526,0.9424031044948187,2.029043712701559,2.3762947943631745,1.204229590529721,0.9552723180942196,2.6077168245911304
3072,0.9932484714905244,1.7027720993965003,0.7496532199282443,0.7870365625192435,2.700751007432745,0.866312511723923,0.6226387831157172,1.0046090860701884,2.273772543627099,1.206673676505672,0.8110167734850724,1.9281629445127788,0.6883596109125006,1.2034684979789192,1.1989251490216546,2.143258668820335,2.5760866297831626,1.490314793517294,1.25041515352172,2.7940899032057227
3073,0.9667772739418456,1.7026017328647065,0.7624263813648605,0.7917902701202139,2.6973327753562946,0.8209590160606713,0.6361798762399908,0.9452512140531393,2.2805262093319834,0.9757065677162433,0.6540493026303156,1.8799865103489102,0.6773589644217675,1.1710328672937935,1.1720255278005614,2.1226680104196163,2.5430566518354953,1.445863184472306,1.2196606336789653,2.7477461796713416
3074,1.0035642003613794,1.7678298716708758,0.7003790421098137,0.7719195227214375,2.613876250029291,0.8413555643323072,0.6678754132060128,1.0170431667246735,2.277000587928914,1.3839981645484891,0.8569940321279511,1.7682147875064154,0.6792953424351034,1.1629168587074434,1.0712127272290963,2.135397107868999,2.5656007424028497,1.3961026581750282,1.1262533642259334,2.81434189702604
3075,0.9103933023251128,1.6791216752752463,0.8034393415047408,0.7324729518798657,2.6387954343983546,0.6882524518533143,0.591197420172823,0.7809851887494579,2.217192219517851,0.8082928085257864,0.382087762932651,1.6939760362149858,0.681620384089998,1.0688471156960349,1.0948773763138144,2.0636460549178555,2.446177937261184,1.2816087748203775,1.131345982625369,2.5660791537372765
3076,1.0140583698241246,1.778544848152657,0.720360519837909,0.8102585134108022,2.641827303434339,0.8653921082315792,0.678797705184063,1.0336683992660638,2.3325835455511488,1.1519645699819008,0.7609727475263938,1.777607601394896,0.6472789135776915,1.16515862386289,1.0843850759488627,2.153393611191868,2.6076560574983305,1.4271368099982567,1.1691808830946933,2.827978706788432
3077,0.9430838431602915,1.7646388784792124,0.7272897947733901,0.7525953624359522,2.5724846570848956,0.7216491520794649,0.6267530463483174,0.8300950125308886,2.2484322931262164,0.8010731899966901,0.4455620272340337,1.5858446586527535,0.6816491490064194,0.9981110387046561,1.0245895038476247,2.0922900587240076,2.4731198403441006,1.2426696709136613,1.0482519739253082,2.6360712471345735
3078,0.9904276753733156,1.7035722152866146,0.7268668406378175,0.7534512794308483,2.6726381225879066,0.8473072060615451,0.5651013751843514,0.9769390958528078,2.2249432517097483,1.2869534823084006,0.8312803850577966,1.9084011589519618,0.7103954964408324,1.1981615646726198,1.1846694987056732,2.1252788109171474,2.529436612513738,1.4522335044696522,1.207387469339277,2.7715091780956125
3079,0.9688623987527886,1.7598440140584217,0.7132690961956557,0.7376626937125188,2.568397937455298,0.7684273107088502,0.6470419318967872,0.8908275225575611,2.226938679802663,1.0390806267609327,0.5893410938265333,1.6432749831795472,0.6918214591660691,1.034685014288057,1.0516327992402694,2.110881541053959,2.499821829783408,1.2942669964802964,1.0723059903631424,2.7088487205699576
3080,0.940588988224136,1.6846062638328727,0.7478234493157738,0.7903132714213879,2.7023021542738204,0.7504363734062969,0.5037727544617467,0.8942312772227178,2.2965093213573193,0.9755860416176007,0.5264549931631052,1.8124743732005495,0.6538618887831145,1.1438542415465802,1.1387889524360153,2.1090766481057766,2.549504202224452,1.3895992187081578,1.22218231908098,2.6705615990521654
3081,0.9941466056131227,1.7026100994889677,0.7379962092856811,0.7887418703992074,2.695217402898729,0.8502299906583861,0.6035330132027446,0.9789153862612043,2.2759167602706407,1.2301195517092227,0.7397263331443564,1.9107525900585447,0.6857284199084154,1.2135018389686507,1.1930592205507013,2.139171401885643,2.554660383346173,1.4659811176944693,1.2394453811845316,2.77433085493129
3082,0.9629604895753265,1.7455962089299437,0.7057897750532431,0.745394461106132,2.598345012077859,0.7482686089561844,0.5833997456762153,0.8921398197505926,2.2591574960089704,0.945071031322882,0.5472294351582664,1.6482082810532392,0.6660404405327097,1.0512067107480472,1.0400507431564743,2.108633287313763,2.5197953379487803,1.294317249114626,1.083735189370207,2.69089939127995
3083,0.9754609346918538,1.7051611209275037,0.70912483749992,0.7371755188663707,2.6427169796476226,0.8357979480606502,0.6678261057599654,0.9172168027346214,2.2009844059683945,1.0689776698119233,0.6331394097147486,1.8368691830571326,0.7197399143639904,1.1135828095503342,1.1719465704757834,2.1100734683576325,2.485834032985522,1.4097864874215096,1.1749288962392879,2.7186453427257526
3084,0.9231622948633831,1.75392712464865,0.7141365016524333,0.7679357344967634,2.5921564095722247,0.6887157838536477,0.531866064246824,0.8395212401557284,2.2898574337502264,0.8703347868248564,0.46553364742097386,1.5743536505278475,0.6461605688704174,1.0254991573991386,0.9959047581327554,2.087259484786403,2.500275248169497,1.2486228901294418,1.0718637421536938,2.6294734385888816
3085,0.986440500324737,1.7656717512549451,0.683789126275957,0.7580206159574443,2.588354042044314,0.8138199967458255,0.5904705401011205,0.9617894873788003,2.256418575040002,1.2855424086498108,0.7713131321446548,1.7118806984594255,0.6867244280321044,1.117031498574474,1.0579481482010986,2.1211170059205777,2.5197008117876623,1.35049420421723,1.093744708469102,2.7674707987668477
3086,0.9558165329687212,1.7034786653964566,0.7575228290812376,0.7588765329523404,2.6738217908865023,0.8150257175189102,0.6225659306250219,0.9362472552033949,2.2329295336235337,1.0344304214895197,0.6845768189340455,1.8705416188349742,0.6988358476221657,1.1492861573889672,1.1611718872473091,2.106670767040692,2.513595962258721,1.4267979457943898,1.1845606653928709,2.739004826397824
3087,0.9476420336067989,1.7071034080631031,0.7685431636645172,0.7363228649263889,2.6441548132687243,0.7467418552829076,0.625102271485494,0.8272534699281879,2.1999122976466237,0.8478674832051895,0.4866451995798032,1.7640539121228471,0.71183881498456,1.0589077948222514,1.1441211173108032,2.0876778067073465,2.4628301024878128,1.325135802238909,1.1432457050983285,2.623994758373263
3088,1.008480852912358,1.7726709235239004,0.7066449518243294,0.7883763913053734,2.6253293861665994,0.8477317924955974,0.6756163017360981,1.0209911668698426,2.300798925783139,1.326810248995305,0.7985108824872964,1.7723895396119518,0.6679194703319737,1.1722839450686218,1.0756784135506645,2.1423649317410205,2.5793613033625546,1.4047465114948245,1.1423073614769816,2.8181999255229635
3089,0.8957512130192146,1.7467425986505971,0.7568050678601898,0.7429632254745707,2.559854906264668,0.6555636814279915,0.5858017933418731,0.7702644328587397,2.255473760378292,0.7396628930177755,0.34185318230331185,1.5020169189913268,0.6658438689836141,0.9904587279012008,0.9725994520520297,2.06445517075131,2.4445638629905706,1.1871724909119892,1.0263551135117033,2.566047147659999
3090,0.9820998193525152,1.703218932286636,0.7576084046564145,0.7675312942142993,2.6802617314584247,0.8129866136874253,0.6635787895190125,0.9287474384464132,2.245364756711531,1.081259813718715,0.7239138092316969,1.8630691384899467,0.6928456878144853,1.1476577394580654,1.1896768358253489,2.1314377347464832,2.5454945245604144,1.42477003507276,1.2234915492471667,2.7330687360627186
3091,0.9414469687982946,1.76271169522445,0.7133546717708327,0.7463174549744783,2.5686780344600804,0.7663882068773655,0.6615927327087592,0.8833277058005798,2.2393739028906614,0.894764808071924,0.5597811433815811,1.6358025028345209,0.6858312993583887,1.0330565963571554,1.0229999732199682,2.089640326980417,2.469029478177872,1.2922390857586665,1.042420229075665,2.7029126302348527
3092,1.0161869582007423,1.706224758011164,0.7680135446785563,0.8190976457471356,2.7321927470210152,0.8884437874513862,0.589866514124475,1.038117065752247,2.320297111013778,1.3573733234904088,0.8697058580828331,1.9712614312110714,0.6669234622082844,1.2687542854627978,1.2107894859002681,2.160419327706086,2.614320874921065,1.5202334249720637,1.288008034192412,2.825059981687406
3093,0.9131779063799675,1.6817815620143763,0.7410833552827388,0.7653407623991932,2.6700006509662635,0.7778270763652472,0.5463226639809342,0.8917837563974126,2.2621256479853837,0.8451871883289984,0.46844772151615144,1.8293308314715713,0.6653459241747235,1.1311720748721372,1.1154836463552888,2.086272334070682,2.4937928170455246,1.3936614075353009,1.176673690438989,2.6825084527778547
3094,0.9922556032264883,1.7668431863273777,0.6973554383508647,0.7680184690604481,2.605942689266098,0.8358395678386842,0.6787661385592665,1.0034150636736623,2.2713190305458,1.239294936327571,0.8051070977708842,1.7457514882476617,0.6818104115853746,1.1232846303857966,1.069363064589835,2.1322458074428092,2.5594823213583,1.3905535032022365,1.1208686433710224,2.8010171837367985
3095,0.9862191783905719,1.7093466284569736,0.7082476638024057,0.7308976114048957,2.64373419184222,0.8297000557746981,0.5549679051055769,0.9282623629678014,2.191926015732838,1.2593667691494403,0.767376109832812,1.8586729166757792,0.7241703158404199,1.153679040321027,1.17063855863463,2.1087335100454485,2.4820129630279446,1.4084638906249565,1.1695942580412186,2.729877910548337
3096,0.9701056460486631,1.7716380507481686,0.7257344369580755,0.7829511377838813,2.6104361286732076,0.7936879625805269,0.5819348871247934,0.950087044133802,2.292812643869354,1.007762412455638,0.5507870174996526,1.7035621050425085,0.6638978998515062,1.0995051129600097,1.046135791826757,2.116681335461915,2.536984941026868,1.3539458239375675,1.1013399231073684,2.7599912020046924
3097,0.9921880329255065,1.7735190465706985,0.6963903919629317,0.7877048453848513,2.6124782620132665,0.8309448740842666,0.682441693565341,0.9839225267361714,2.2995663095742387,1.1443768181350296,0.6830419402360748,1.7256997495164141,0.6602818809400856,1.116503524862299,1.070354135877819,2.136757718432559,2.5602324080125363,1.3833295159550676,1.131387671796635,2.785230764521833
3098,0.9244668274560565,1.6814940857369385,0.751030441169072,0.7660843304316637,2.68011712212909,0.7276227042155845,0.5214109239340898,0.8652167931559263,2.2634092767285483,0.9583864948001312,0.5558437129942918,1.7819946670309919,0.6659427339153268,1.1123713869506056,1.1243272391720331,2.092931975842544,2.516264669558931,1.3577763634243165,1.189822615483477,2.6433662636852926
3099,0.9860166819635263,1.762804070088917,0.6836707908584554,0.7493658546954851,2.584972319283604,0.8207610507491981,0.6464411260950136,0.9590472498302953,2.243983351952004,1.2704614180526588,0.7404128727137552,1.6994701948802031,0.6930701618346907,1.080519615589205,1.0571817871580529,2.1188518069973004,2.518177092917058,1.351992068023704,1.0884601529278746,2.762940186929252
3100,0.9946772480568005,1.688837747937443,0.7572461116926139,0.8032715757157943,2.735284246944606,0.8315647428875427,0.5072705301717394,0.9728570204414334,2.3142593971154626,1.050271182474681,0.6047730175794893,1.9109763300944551,0.6475714666085213,1.2069422125972848,1.1935718157796933,2.147059287157523,2.6069217525182635,1.4667021228723307,1.2727485828610257,2.754710220312837
3101,0.9801975162657484,1.7032272989108972,0.7541446793816396,0.764482894493292,2.671401966011672,0.8034388802023922,0.6611467552182477,0.9032449274166511,2.2407553076501885,1.0168529708111098,0.6040126296045083,1.8373042689919268,0.6939779506955827,1.1272766622021904,1.1848942089506111,2.126622776061026,2.5286629802973697,1.4054013292602487,1.212621942223662,2.711672495269817
3102,0.8972742069195133,1.735854798509714,0.7525907511809763,0.718533752950698,2.5530272953207858,0.6673152035739552,0.5181208235072035,0.8058246879906987,2.222540866348333,0.9077926174694215,0.42087155253781333,1.5386852718867947,0.69381260204761,0.9980158361937443,0.9718529673530375,2.058329633626247,2.4463815266609217,1.2022760106197516,1.0137489509523283,2.5969266017266204
3103,0.9782800771928994,1.7046048628915216,0.7176207230133237,0.7420452251729421,2.6559651243766886,0.8466198461295923,0.6647183739663589,0.9507439550227577,2.208320683666963,1.1515200709874618,0.6998110101442964,1.871749150648348,0.7177012873508776,1.1419257946729418,1.1790528044381263,2.117290494819825,2.510794180494217,1.4357105943769564,1.1912270464424395,2.7471069574294282
3104,0.9377824140512249,1.7542932619413407,0.7025998871668456,0.7733277081897513,2.606737294332489,0.7199213426551224,0.5111572566080278,0.8861981483523028,2.297497327541755,0.9893423638643545,0.5590458019722641,1.6229609952809079,0.6444609701976696,1.0588078236044505,1.0077081695032766,2.0971525118829684,2.529597419850873,1.2849877639834981,1.0914891309383925,2.671702714637839
3105,0.9921545398216962,1.769689867435612,0.6878434691435219,0.7723977374659562,2.6000932961499434,0.8177734568766267,0.5909493927904017,0.9709172336706688,2.27726218414834,1.282310602299778,0.7718995492196671,1.7213037645313902,0.6770244717143621,1.129368246058688,1.062887778971011,2.1281225044712038,2.535471554948466,1.3622356392749546,1.1098425280448874,2.7756114099021687
3106,0.9617269925191438,1.7031147344882411,0.760454772282861,0.7732536544608528,2.6858709544367954,0.819979483207208,0.5861962268099622,0.9466557973742267,2.2537731427318723,1.0291352585926787,0.5874240477622087,1.8812009148277031,0.6896794142957137,1.1636067080043753,1.167174657368385,2.114712636881508,2.530478158050596,1.439746642024815,1.2021585554307692,2.7482271478312863
3107,0.964422719512257,1.7608558867763617,0.7109198759099392,0.7388124543775608,2.5635945237623443,0.7610985800010827,0.6698584703156012,0.8704821149407317,2.228432892230989,0.9792390553957653,0.5431906981765247,1.622759455270274,0.6903535799689436,1.0200623669505553,1.0486321286550293,2.108425357617278,2.4888215376790415,1.2801905447135833,1.066814843862444,2.6919127711491737
3108,0.9340548113682867,1.686052764600999,0.7492272683258157,0.7915863418837213,2.697015525621647,0.7322630693587822,0.5318597320484615,0.8688460476658011,2.2980653726306537,0.8994408646736944,0.46435315076600936,1.7860927092488426,0.6525654788037168,1.1264964079887545,1.1338048568527999,2.105709736619373,2.5365815040105444,1.3716791228773682,1.2155701647194912,2.6477856761580614
3109,0.9936088748310564,1.7028591846905512,0.7376022007414185,0.7803842158623087,2.6917948061425445,0.856803669464661,0.6046991193708043,0.9756192319286338,2.263903641289198,1.258475879551746,0.7618872376604431,1.8979787052845578,0.691834737170232,1.1779097039460351,1.1922251531578925,2.136900820865422,2.552849495589697,1.4670480423083192,1.2341545653111994,2.7693975350220086
3110,0.9623012235702916,1.7416648358728464,0.7061688166652416,0.7361404629056217,2.5948320607684403,0.7504089103217976,0.5714240935928344,0.899480694038457,2.2466472071548407,0.9913688834458384,0.578618315902339,1.6554636593551282,0.6763772393694598,1.0524295292101018,1.039037162373268,2.106026803721526,2.5178568267860384,1.296031529898922,1.0779513504154128,2.6969443248156755
3111,0.9139802729951079,1.6784567611121313,0.8306625695066278,0.7112047489515678,2.6161992947262567,0.6901815148800188,0.6334122554988919,0.7424953823873967,2.188048333049929,0.7558021260076517,0.35727623432379607,1.6536806577626253,0.6999416495748214,1.0473033248450965,1.0794035245351135,2.0474346195737727,2.4099022150726923,1.244194536581365,1.0989184337172277,2.5304950171668237
3112,0.9987702069895572,1.7737289836740733,0.7050671946955162,0.7910503518309193,2.621296524018955,0.8380865252519129,0.6804017961377783,1.0060218894756747,2.304597862742136,1.1107127789954643,0.7268026273037499,1.7486921874459467,0.6589236168770236,1.1352441709946084,1.0750690564027932,2.1415672655520215,2.5767767833897097,1.4004646230505615,1.1422510184880346,2.8039957717398405
3113,0.9732397364359493,1.7756099794966032,0.7078040200471769,0.7958040594318897,2.6180074208777806,0.7548746745274171,0.5927485266315459,0.9019661732879785,2.3113515284470205,0.8985751716133319,0.5223447943752059,1.6583769563033652,0.6553075979656026,1.0715981372165966,1.0492325745328623,2.12197462064176,2.544858258073114,1.3129095569943496,1.1129965691073929,2.70062987507489
3114,1.0098212755008633,1.7025785350200773,0.7599511756386124,0.7966599764267855,2.7169900221637278,0.8809590344878444,0.6378750451553687,1.0340863384507588,2.2878624870305533,1.3466711156161935,0.8414991723140747,1.966944693633792,0.6824903192470738,1.2569718991533785,1.2049480813877822,2.151137866038296,2.596452075117913,1.509445806673747,1.2666131384111887,2.8209356062244604
3115,0.891756185017278,1.7372352730326233,0.7276688363853892,0.7181191558139401,2.5428651455438063,0.7237894534450771,0.5545978197633259,0.8374358868187533,2.2216968107341524,0.7908156928290829,0.3920950107396303,1.593100036954642,0.6921955082501491,0.9993338571667114,0.962896914701326,2.051662573734291,2.423572319756075,1.2443839516979578,1.0005924875399905,2.642116180670298
3116,1.0088504574701664,1.7054018223388074,0.7692406891120762,0.8170178986717116,2.729062462827218,0.8882831860645349,0.6347252083321999,1.0354495496559926,2.3173423822678916,1.2294538143839446,0.8349029570304867,1.9605052615454508,0.6685993779936725,1.240522800772325,1.2112634303486118,2.1597592724297745,2.616331057122166,1.5230497719501814,1.288051856517149,2.8211326516391524
3117,0.9505013504633257,1.703310200892819,0.7511611211666762,0.7593547476968602,2.6596749750833792,0.795878263134776,0.6784712417295223,0.8836489791328496,2.233191129842959,0.8678201273163816,0.5690681611037031,1.817476249729669,0.6966922218504269,1.1103427806093114,1.151055189665878,2.0983199818330625,2.4813434021562153,1.3894487003392033,1.1666205903917555,2.695127899273619
3118,0.9823212347197409,1.760007763729564,0.6810627503984131,0.739484000298083,2.577187023875326,0.8130382593107814,0.6068305115153269,0.9630212333803296,2.2296655084398895,1.3181516382074918,0.7943889735029588,1.712954260320318,0.6997762159206213,1.1106340733363325,1.0539564063278748,2.1141868567271604,2.5079504330290585,1.3449479326353624,1.0777345335427888,2.7678953529083214
3119,0.9701754476924905,1.7537601523262902,0.6666466875881824,0.713761920243541,2.5443291344322883,0.7999340940873381,0.6197181371865902,0.8999731484606998,2.1901225068667545,1.198250022006179,0.6692618670432744,1.637726260013142,0.7232257584097267,1.0183705506112033,1.0382112163170965,2.0953010075749763,2.45498270027046,1.2964332310062543,1.0345691220540316,2.7118332780654337
3120,0.965280057916557,1.6814229263253389,0.7418551524774173,0.7623800243377674,2.6935681057765373,0.7809424393971205,0.5389230572710758,0.9001592868932198,2.258169489824535,0.9323704248618163,0.4944659133617884,1.8376910334882932,0.667142333371098,1.1359430682523246,1.1705182757221118,2.120024456983362,2.539273696955479,1.3985508756595166,1.2138357325285856,2.6897003800430954
3121,0.9880833655919893,1.7026165640850741,0.760763114021732,0.7899689635346496,2.695698573093409,0.816469023092072,0.6476729785282634,0.9333437532162526,2.277799380694757,1.0411736945200354,0.6308414360999923,1.867952197062152,0.6781510970442798,1.1613347851891411,1.195518240337834,2.140770015987685,2.5633633243635665,1.4366668425505462,1.244886445028389,2.7377411513887058
3122,0.9170834523264659,1.7454941766181233,0.722481753293913,0.7467531578095095,2.579768098291256,0.6880601900755009,0.5026915591168071,0.8433793842005926,2.2611180297675024,0.9387394286572369,0.4569734816592891,1.578096557949739,0.6654304888832886,1.0211280562481355,0.989499418840735,2.0777225274543714,2.487146087277294,1.2420787253696333,1.0526001950257382,2.631984435625679
3123,0.9916341774567122,1.7031443969289768,0.7333080566999783,0.7696110412897245,2.68413213272069,0.8499013564655934,0.5626843104348369,0.9816270597332201,2.248319485457418,1.3136440898472184,0.8217258342328163,1.9133256701955594,0.6992590408784718,1.2079528883370894,1.1892028913770047,2.1322520168861123,2.543484342359313,1.4613198694662948,1.2234477269224306,2.7759790041123074
3124,1.0063549373961473,1.7813873419442445,0.7211801524431137,0.8216645676687081,2.6519005515709377,0.8105977038855885,0.5765815872194211,0.9716639799207722,2.349206113593934,1.096693252849555,0.6357186941295808,1.7285236941446682,0.6403824920708773,1.1349708213497132,1.068695660589096,2.143679095792059,2.6027885528723766,1.3741671552912977,1.1602117112442223,2.762546624856127
